product_key,product_name,total_quantity,initial_stock,reorder_point,current_stock,inventory_turnover,days_inventory_outstanding
1207,Xerox 1996,28,1435,358.75,1407,0.01951219512195122,18706.25
1208,Xerox 1999,17,1160,290.0,1143,0.014655172413793103,24905.88235294118
1209,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",5,1954,488.5,1949,0.00255885363357216,142642.0
1210,Xerox 1917,25,1468,367.0,1443,0.0170299727520436,21432.8
1211,Avery Personal Creations Heavyweight Cards,11,1832,458.0,1821,0.006004366812227074,60789.090909090904
1212,Xerox 1954,18,1660,415.0,1642,0.010843373493975903,33661.11111111111
1213,Xerox 1906,32,701,175.25,669,0.0456490727532097,7995.78125
1214,Xerox 211,19,1959,489.75,1940,0.009698825931597753,37633.42105263158
1215,Xerox 1957,17,812,203.0,795,0.020935960591133004,17434.117647058825
1216,Xerox 204,17,616,154.0,599,0.027597402597402596,13225.882352941177
1217,Xerox 1941,19,1436,359.0,1417,0.013231197771587743,27586.315789473683
1218,"""While you Were Out"" Message Book, One Form per Page",8,1074,268.5,1066,0.0074487895716946,49001.25
1219,Xerox 226,53,743,185.75,690,0.07133243606998654,5116.88679245283
1220,Xerox 1912,11,1036,259.0,1025,0.010617760617760617,34376.36363636364
1221,Xerox 1985,5,574,143.5,569,0.008710801393728223,41902.0
1222,Southworth 100% Cotton The Best Paper,15,885,221.25,870,0.01694915254237288,21535.0
1223,Xerox 1979,11,1733,433.25,1722,0.006347374495095211,57504.090909090904
1224,Xerox 1909,40,974,243.5,934,0.04106776180698152,8887.75
1225,Xerox 1968,26,917,229.25,891,0.028353326063249727,12873.26923076923
1226,Xerox 1935,21,846,211.5,825,0.024822695035460994,14704.285714285714
1227,Xerox 1927,18,1139,284.75,1121,0.015803336259877086,23096.388888888887
1228,Strathmore Photo Mount Cards,38,1438,359.5,1400,0.02642559109874826,13812.368421052632
1229,"Wirebound Message Book, 4 per Page",35,1454,363.5,1419,0.024071526822558458,15163.142857142859
1230,Xerox 1998,9,1375,343.75,1366,0.006545454545454545,55763.88888888889
1231,Xerox 1969,2,1262,315.5,1260,0.001584786053882726,230315.0
1232,Xerox 1991,26,1702,425.5,1676,0.01527614571092832,23893.46153846154
1233,Xerox 209,29,1705,426.25,1676,0.017008797653958945,21459.48275862069
1234,Xerox 197,18,1163,290.75,1145,0.015477214101461736,23583.05555555556
1235,Xerox 1987,16,524,131.0,508,0.030534351145038167,11953.75
1236,Xerox 1997,30,1703,425.75,1673,0.017615971814445096,20719.833333333336
1237,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19,1209,302.25,1190,0.015715467328370553,23225.526315789473
1238,Xerox 1943,16,1684,421.0,1668,0.009501187648456057,38416.25
1239,Xerox 1962,28,676,169.0,648,0.04142011834319527,8812.142857142857
1240,Xerox 1989,2,784,196.0,782,0.002551020408163265,143080.0
1241,Xerox 1994,13,562,140.5,549,0.023131672597864767,15779.23076923077
1242,Xerox 218,8,1502,375.5,1494,0.005326231691078562,68528.75
1243,Xerox 1965,10,1161,290.25,1151,0.008613264427217916,42376.5
1244,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",13,1165,291.25,1152,0.011158798283261802,32709.615384615387
1245,Hammermill Color Copier Paper (28Lb. and 96 Bright),3,655,163.75,652,0.004580152671755725,79691.66666666666
1246,Xerox 1882,12,1992,498.0,1980,0.006024096385542169,60590.0
1247,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),24,1572,393.0,1548,0.015267175572519083,23907.5
1248,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",25,1466,366.5,1441,0.017053206002728513,21403.6
1249,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",21,1348,337.0,1327,0.015578635014836795,23429.52380952381
1250,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",28,1607,401.75,1579,0.017423771001866834,20948.392857142855
1251,Tops Green Bar Computer Printout Paper,7,1884,471.0,1877,0.0037154989384288748,98237.14285714286
1252,Xerox 216,42,1188,297.0,1146,0.03535353535353535,10324.285714285714
1253,Xerox 1894,27,647,161.75,620,0.04173106646058733,8746.48148148148
1254,Xerox 188,20,841,210.25,821,0.023781212841854936,15348.25
1255,Xerox 1953,12,975,243.75,963,0.012307692307692308,29656.25
1256,Xerox 1939,22,1586,396.5,1564,0.013871374527112233,26313.181818181816
1257,Xerox 1990,8,1883,470.75,1875,0.004248539564524694,85911.875
1258,Xerox 219,15,1060,265.0,1045,0.014150943396226415,25793.333333333332
1259,Xerox 1959,21,826,206.5,805,0.025423728813559324,14356.666666666666
1260,Xerox 1911,13,1664,416.0,1651,0.0078125,46720.0
1261,Southworth 25% Cotton Premium Laser Paper and Envelopes,28,1489,372.25,1461,0.01880456682337139,19410.178571428572
1262,Xerox 231,14,714,178.5,700,0.0196078431372549,18615.0
1263,Multicolor Computer Printout Paper,19,934,233.5,915,0.020342612419700215,17942.631578947367
1264,14-7/8 x 11 Blue Bar Computer Printout Paper,10,1451,362.75,1441,0.006891798759476223,52961.5
1265,Rediform Voice Mail Log Books,11,1222,305.5,1211,0.00900163666121113,40548.181818181816
1266,Xerox 1907,10,1841,460.25,1831,0.005431830526887561,67196.5
1267,Xerox 222,22,531,132.75,509,0.04143126177024482,8809.772727272726
1268,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",8,1169,292.25,1161,0.006843455945252352,53335.625
1269,Xerox 1940,12,784,196.0,772,0.015306122448979591,23846.666666666668
1270,Spiral Phone Message Books with Labels by Adams,15,1828,457.0,1813,0.008205689277899343,44481.333333333336
1271,Personal Creations Ink Jet Cards and Labels,28,928,232.0,900,0.03017241379310345,12097.142857142857
1272,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",15,785,196.25,770,0.01910828025477707,19101.666666666668
1273,Xerox 221,14,1667,416.75,1653,0.008398320335932814,43461.07142857143
1274,Xerox 1900,26,1947,486.75,1921,0.01335387776065742,27332.884615384617
1275,Xerox 212,25,1542,385.5,1517,0.01621271076523995,22513.199999999997
1276,Advantus Motivational Note Cards,20,517,129.25,497,0.03868471953578337,9435.25
1277,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",17,1268,317.0,1251,0.013406940063091483,27224.70588235294
1278,Things To Do Today Spiral Book,13,1089,272.25,1076,0.011937557392102846,30575.76923076923
1279,Southworth Structures Collection,10,1894,473.5,1884,0.005279831045406547,69131.0
1280,Xerox 1905,23,1698,424.5,1675,0.013545347467608953,26946.521739130432
1281,Xerox 228,15,1509,377.25,1494,0.009940357852882704,36719.0
1282,Xerox 217,25,693,173.25,668,0.03607503607503607,10117.800000000001
1283,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",21,1001,250.25,980,0.02097902097902098,17398.333333333332
1284,Easy-staple paper,12,1487,371.75,1475,0.008069939475453935,45229.58333333333
1285,Xerox 190,6,1636,409.0,1630,0.003667481662591687,99523.33333333333
1286,Xerox 1921,7,613,153.25,606,0.011419249592169658,31963.571428571428
1287,Xerox 196,18,1745,436.25,1727,0.010315186246418338,35384.722222222226
1288,Xerox 23,23,1446,361.5,1423,0.01590594744121715,22947.391304347828
1289,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",19,1330,332.5,1311,0.014285714285714285,25550.0
1290,Fellowes Stor/Drawer Steel Plus Storage Drawers,37,1787,446.75,1750,0.020705092333519866,17628.513513513513
1291,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",20,1424,356.0,1404,0.014044943820224719,25988.0
1292,Fellowes Super Stor/Drawer Files,27,554,138.5,527,0.048736462093862815,7489.259259259259
1293,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,43,1299,324.75,1256,0.033102386451116246,11026.395348837208
1294,Tennsco 6- and 18-Compartment Lockers,43,1277,319.25,1234,0.033672670321064996,10839.651162790698
1295,Fellowes Super Stor/Drawer,18,1981,495.25,1963,0.009086320040383645,40170.27777777778
1296,Fellowes Recycled Storage Drawers,12,661,165.25,649,0.018154311649016642,20105.416666666668
1297,Letter Size File,10,1903,475.75,1893,0.005254860746190226,69459.5
1298,Deluxe Rollaway Locking File with Drawer,14,586,146.5,572,0.023890784982935155,15277.857142857141
1299,Akro Stacking Bins,13,554,138.5,541,0.023465703971119134,15554.615384615385
1300,"Neat Ideas Personal Hanging Folder Files, Black",22,1999,499.75,1977,0.011005502751375688,33165.22727272727
1301,Acco Perma 2700 Stacking Storage Drawers,8,1701,425.25,1693,0.004703115814226925,77608.125
1302,"Rogers Jumbo File, Granite",24,1914,478.5,1890,0.012539184952978056,29108.75
1303,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",11,1872,468.0,1861,0.005876068376068376,62116.36363636364
1304,Advantus Rolling Drawer Organizers,31,1531,382.75,1500,0.020248203788373612,18026.290322580644
1305,Fellowes Bankers Box Stor/Drawer Steel Plus,50,1332,333.0,1282,0.03753753753753754,9723.6
1306,Economy Rollaway Files,20,812,203.0,792,0.024630541871921183,14819.0
1307,Home/Office Personal File Carts,30,1258,314.5,1228,0.02384737678855326,15305.666666666666
1308,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",32,942,235.5,910,0.03397027600849257,10744.6875
1309,Woodgrain Magazine Files by Perma,24,827,206.75,803,0.02902055622732769,12577.291666666666
1310,Rogers Profile Extra Capacity Storage Tub,32,1577,394.25,1545,0.020291693088142042,17987.65625
1311,"Tennsco Lockers, Gray",22,1260,315.0,1238,0.01746031746031746,20904.545454545452
1312,Hanging Personal Folder File,17,1762,440.5,1745,0.009648127128263337,37831.17647058824
1313,"File Shuttle II and Handi-File, Black",34,1752,438.0,1718,0.019406392694063926,18808.235294117647
1314,Fellowes Econo/Stor Drawers,7,1078,269.5,1071,0.006493506493506494,56209.99999999999
1315,"Fellowes Strictly Business Drawer File, Letter/Legal Size",33,1574,393.5,1541,0.02096569250317662,17409.39393939394
1316,Carina Double Wide Media Storage Towers in Natural & Black,39,1506,376.5,1467,0.025896414342629483,14094.615384615385
1317,Eldon Fold 'N Roll Cart System,24,1787,446.75,1763,0.013430330162283156,27177.291666666668
1318,"Companion Letter/Legal File, Black",17,1941,485.25,1924,0.008758371973209686,41674.41176470588
1319,2300 Heavy-Duty Transfer File Systems by Perma,16,595,148.75,579,0.02689075630252101,13573.4375
1320,Eldon Simplefile Box Office,30,1611,402.75,1581,0.0186219739292365,19600.5
1321,Recycled Steel Personal File for Standard File Folders,20,1601,400.25,1581,0.012492192379762648,29218.25
1322,Fellowes Desktop Hanging File Manager,15,1811,452.75,1796,0.008282716731087797,44067.666666666664
1323,Crate-A-Files,18,1643,410.75,1625,0.010955569080949483,33316.38888888889
1324,"Contico 72""H Heavy-Duty Storage System",16,1313,328.25,1297,0.012185833968012186,29952.8125
1325,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,35,990,247.5,955,0.03535353535353535,10324.285714285714
1326,Space Solutions HD Industrial Steel Shelving.,27,951,237.75,924,0.028391167192429023,12856.111111111111
1327,Adjustable Personal File Tote,18,664,166.0,646,0.02710843373493976,13464.444444444443
1328,Eldon File Chest Portable File,5,681,170.25,676,0.007342143906020558,49713.0
1329,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,20,968,242.0,948,0.02066115702479339,17666.0
1330,"Carina Mini System Audio Rack, Model AR050B",26,1409,352.25,1383,0.018452803406671398,19780.19230769231
1331,"Tennsco Lockers, Sand",22,1234,308.5,1212,0.017828200972447326,20473.181818181816
1332,"Fellowes Personal Hanging Folder Files, Navy",36,1322,330.5,1286,0.02723146747352496,13403.611111111111
1333,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",12,1443,360.75,1431,0.008316008316008316,43891.25
1334,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",15,506,126.5,491,0.029644268774703556,12312.666666666668
1335,"Decoflex Hanging Personal Folder File, Blue",35,829,207.25,794,0.04221954161640531,8645.285714285714
1336,Sterilite Officeware Hinged File Box,35,1274,318.5,1239,0.027472527472527472,13286.0
1337,"Personal Filing Tote with Lid, Black/Gray",31,650,162.5,619,0.047692307692307694,7653.225806451613
1338,Sensible Storage WireTech Storage Systems,38,1608,402.0,1570,0.0236318407960199,15445.263157894737
1339,Decoflex Hanging Personal Folder File,3,646,161.5,643,0.0046439628482972135,78596.66666666667
1340,Carina Media Storage Towers in Natural & Black,20,1904,476.0,1884,0.01050420168067227,34748.0
1341,Fellowes Bankers Box Recycled Super Stor/Drawer,24,1414,353.5,1390,0.016973125884016973,21504.583333333332
1342,Steel Personal Filing/Posting Tote,29,1808,452.0,1779,0.016039823008849558,22755.862068965518
1343,"Hot File 7-Pocket, Floor Stand",49,1199,299.75,1150,0.0408673894912427,8931.326530612245
1344,Standard Rollaway File with Lock,40,581,145.25,541,0.06884681583476764,5301.625000000001
1345,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33,1013,253.25,980,0.03257650542941757,11204.39393939394
1346,Space Solutions Commercial Steel Shelving,33,1314,328.5,1281,0.02511415525114155,14533.636363636364
1347,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",28,1208,302.0,1180,0.023178807947019868,15747.142857142857
1348,Iceberg Mobile Mega Data/Printer Cart ,49,1245,311.25,1196,0.0393574297188755,9273.979591836734
1349,Acco Perma 4000 Stacking Storage Drawers,31,1522,380.5,1491,0.020367936925098553,17920.322580645163
1350,Super Decoflex Portable Personal File,13,1909,477.25,1896,0.006809848088004191,53598.84615384615
1351,"Tenex Personal Project File with Scoop Front Design, Black",40,1206,301.5,1166,0.03316749585406302,11004.75
1352,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,3,970,242.5,967,0.003092783505154639,118016.66666666667
1353,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",20,1642,410.5,1622,0.012180267965895249,29966.5
1354,Tennsco 16-Compartment Lockers with Coat Rack,13,895,223.75,882,0.01452513966480447,25128.846153846152
1355,Fellowes Officeware Wire Shelving,55,760,190.0,705,0.07236842105263158,5043.636363636363
1356,"SAFCO Mobile Desk Side File, Wire Frame",31,1304,326.0,1273,0.023773006134969327,15353.548387096773
1357,Fellowes Staxonsteel Drawer Files,26,1433,358.25,1407,0.018143754361479414,20117.115384615383
1358,Tennsco Regal Shelving Units,18,1779,444.75,1761,0.01011804384485666,36074.16666666667
1359,Smead Adjustable Mobile File Trolley with Lockable Top,12,1404,351.0,1392,0.008547008547008548,42704.99999999999
1360,"Iris 3-Drawer Stacking Bin, Black",16,1749,437.25,1733,0.009148084619782733,39899.0625
1361,File Shuttle I and Handi-File,13,1576,394.0,1563,0.008248730964467006,44249.230769230766
1362,X-Rack File for Hanging Folders,30,1439,359.75,1409,0.020847810979847115,17507.833333333336
1363,Safco Steel Mobile File Cart,9,1353,338.25,1344,0.0066518847006651885,54871.666666666664
1364,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",13,1887,471.75,1874,0.00688924218335983,52981.15384615385
1365,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",5,1803,450.75,1798,0.0027731558513588465,131619.0
1366,Tennsco Commercial Shelving,21,1092,273.0,1071,0.019230769230769232,18980.0
1367,"Carina 42""Hx23 3/4""W Media Storage Unit",22,1213,303.25,1191,0.018136850783182192,20124.772727272728
1368,Iris Project Case,30,1681,420.25,1651,0.01784651992861392,20452.166666666668
1369,"Sortfiler Multipurpose Personal File Organizer, Black",24,1131,282.75,1107,0.021220159151193633,17200.625
1370,Pizazz Global Quick File,24,558,139.5,534,0.043010752688172046,8486.25
1371,Recycled Eldon Regeneration Jumbo File,20,627,156.75,607,0.03189792663476874,11442.75
1372,Rogers Deluxe File Chest,22,1235,308.75,1213,0.017813765182186234,20489.772727272728
1373,Eldon Shelf Savers Cubes and Bins,45,1220,305.0,1175,0.036885245901639344,9895.555555555557
1374,Tennsco Industrial Shelving,29,1638,409.5,1609,0.017704517704517704,20616.206896551725
1375,Staple magnet,28,1732,433.0,1704,0.016166281755196306,22577.85714285714
1376,"SAFCO Commercial Wire Shelving, Black",35,1025,256.25,990,0.03414634146341464,10689.285714285714
1377,Fellowes Neat Ideas Storage Cubes,16,1020,255.0,1004,0.01568627450980392,23268.75
1378,"Dual Level, Single-Width Filing Carts",43,1051,262.75,1008,0.04091341579448145,8921.27906976744
1379,SAFCO Boltless Steel Shelving,46,736,184.0,690,0.0625,5840.0
1380,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",33,1804,451.0,1771,0.018292682926829267,19953.333333333336
1381,Safco Industrial Shelving,13,1882,470.5,1869,0.006907545164718385,52840.76923076923
1382,Sterilite Show Offs Storage Containers,16,1724,431.0,1708,0.009280742459396751,39328.75
1383,"Trav-L-File Heavy-Duty Shuttle II, Black",30,1801,450.25,1771,0.01665741254858412,21912.166666666668
1384,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,30,1758,439.5,1728,0.017064846416382253,21389.0
1385,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26,993,248.25,967,0.026183282980866064,13940.192307692307
1386,Adjustable Depth Letter/Legal Cart,45,503,125.75,458,0.08946322067594434,4079.8888888888887
1387,Staple magnet,5,1165,291.25,1160,0.004291845493562232,85045.0
1388,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",18,941,235.25,923,0.019128586609989374,19081.388888888887
1389,Letter Size Cart,33,528,132.0,495,0.0625,5840.0
1390,Belkin OmniView SE Rackmount Kit,7,1632,408.0,1625,0.00428921568627451,85097.14285714286
1391,Akro-Mils 12-Gallon Tote,13,1109,277.25,1096,0.011722272317403066,31137.30769230769
1392,Eldon Portable Mobile Manager,34,1304,326.0,1270,0.02607361963190184,13998.823529411766
1393,"Tenex File Box, Personal Filing Tote with Lid, Black",24,574,143.5,550,0.041811846689895474,8729.583333333332
1394,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",25,1337,334.25,1312,0.018698578908002993,19520.2
1395,"Eldon Base for stackable storage shelf, platinum",25,1669,417.25,1644,0.014979029358897543,24367.4
1396,Portfile Personal File Boxes,7,627,156.75,620,0.011164274322169059,32693.571428571428
1397,Mobile Personal File Cube,21,541,135.25,520,0.038817005545286505,9403.095238095239
1398,Space Solutions Industrial Galvanized Steel Shelving.,7,1879,469.75,1872,0.0037253858435337944,97976.42857142858
1399,Safco Industrial Wire Shelving,16,540,135.0,524,0.02962962962962963,12318.75
1400,Recycled Steel Personal File for Hanging File Folders,21,1433,358.25,1412,0.01465457083042568,24906.904761904763
1401,Tennsco Double-Tier Lockers,47,533,133.25,486,0.08818011257035648,4139.255319148936
1402,Project Tote Personal File,15,1540,385.0,1525,0.00974025974025974,37473.333333333336
1403,"24 Capacity Maxi Data Binder Racks, Pearl",19,1676,419.0,1657,0.011336515513126491,32196.84210526316
1404,Fellowes High-Stak Drawer Files,26,1497,374.25,1471,0.01736806947227789,21015.576923076922
