order_key,order_id,order_date,date_key,customer_key,location_key,product_key,sales,quantity,discount,profit,lead_time_days
6210,CA-2017-119809,2017-08-18,1110,791,587,796,2793.528,9,0.2,942.8157,7
6211,CA-2017-119809,2017-08-18,1110,791,587,1389,1000.02,7,0.0,290.0058,7
6212,CA-2017-119809,2017-08-18,1110,791,587,185,65.94,3,0.0,22.4196,7
6213,CA-2017-149944,2017-11-12,1190,485,581,937,18.24,3,0.0,9.12,4
6214,CA-2017-149944,2017-11-12,1190,485,581,469,76.12,2,0.0,22.0748,4
6215,CA-2014-128538,2014-10-11,230,56,82,856,7.64,1,0.0,3.7436,4
6216,CA-2015-161711,2015-11-28,563,488,390,141,68.16,3,0.0,27.9456,5
6217,CA-2015-161711,2015-11-28,563,488,390,864,62.24,8,0.0,29.2528,5
6218,US-2015-129553,2015-07-27,462,592,260,1856,29.97,3,0.0,0.2997,6
6219,CA-2016-160220,2016-10-20,848,410,311,1718,125.7,6,0.0,35.196,6
6220,CA-2016-160220,2016-10-20,848,410,311,1732,191.98,2,0.0,51.8346,6
6221,CA-2016-160220,2016-10-20,848,410,311,1309,20.86,7,0.0,1.4602,6
6222,US-2017-157224,2017-09-14,1135,343,64,945,56.7,9,0.0,26.082,4
6223,CA-2017-140627,2017-12-23,1230,213,486,141,72.704,4,0.2,19.0848,4
6224,CA-2017-140627,2017-12-23,1230,213,486,485,12.264,7,0.2,1.0731,4
6225,CA-2017-140627,2017-12-23,1230,213,486,1407,218.352,3,0.2,-54.588,4
6226,CA-2015-133445,2015-10-05,516,363,454,35,66.294,1,0.7,-103.8606,4
6227,CA-2015-133445,2015-10-05,516,363,454,55,291.168,4,0.2,-14.5584,4
6228,CA-2014-148782,2014-11-02,250,603,524,1796,88.776,3,0.2,7.7679,5
6229,CA-2016-148208,2016-01-22,610,115,422,1831,110.376,4,0.4,-20.2356,5
6230,CA-2016-148208,2016-01-22,610,115,422,1463,55.176,3,0.2,15.8631,5
6231,CA-2017-127656,2017-07-11,1076,578,250,508,30.32,4,0.0,11.8248,6
6232,US-2017-142188,2017-09-11,1132,362,587,102,177.568,2,0.2,8.8784,0
6233,US-2017-142188,2017-09-11,1132,362,587,1150,19.44,3,0.0,9.3312,0
6234,US-2017-142188,2017-09-11,1132,362,587,1253,71.28,11,0.0,34.2144,0
6235,US-2017-142188,2017-09-11,1132,362,587,831,1471.96,5,0.2,459.9875,0
6236,US-2017-142188,2017-09-11,1132,362,587,1682,79.96,5,0.2,-17.991,0
6237,CA-2016-144400,2016-02-23,636,12,464,895,57.576,3,0.2,21.591,4
6238,US-2016-155180,2016-01-22,610,736,390,826,26.336,4,0.2,9.2176,7
6239,CA-2015-134075,2015-12-12,576,317,93,303,166.5,3,0.0,21.645,4
6240,CA-2015-134075,2015-12-12,576,317,93,1344,360.38,2,0.0,93.6988,4
6241,US-2016-131912,2016-10-29,856,464,64,816,11.744,1,0.2,3.8168,3
6242,CA-2017-141572,2017-05-28,1038,467,353,177,247.44,8,0.0,101.4504,3
6243,CA-2014-134621,2014-12-21,296,233,484,673,18.24,2,0.7,-14.592,7
6244,CA-2016-165561,2016-11-24,881,167,574,1457,25.35,3,0.0,7.605,4
6245,CA-2015-112305,2015-11-20,555,417,587,544,119.04,6,0.0,30.9504,5
6246,CA-2015-112305,2015-11-20,555,417,587,221,22.14,3,0.0,6.4206,5
6247,CA-2015-112305,2015-11-20,555,417,587,1517,13.98,2,0.0,6.0114,5
6248,CA-2017-121580,2017-05-29,1039,521,229,662,43.41,1,0.0,19.9686,6
6249,CA-2017-121580,2017-05-29,1039,521,229,283,6.24,3,0.0,2.6208,6
6250,CA-2017-121580,2017-05-29,1039,521,229,411,465.16,2,0.0,120.9416,6
6251,CA-2017-121580,2017-05-29,1039,521,229,1250,7.98,1,0.0,3.99,6
6252,CA-2014-101147,2014-12-02,279,489,202,463,2.394,1,0.8,-6.3441,2
6253,CA-2014-165806,2014-04-07,73,781,183,1219,58.32,9,0.0,27.9936,0
6254,CA-2014-165806,2014-04-07,73,781,183,1859,200.97,3,0.0,50.2425,0
6255,CA-2015-151624,2015-09-08,493,787,7,194,21.36,8,0.0,8.1168,6
6256,CA-2017-139444,2017-09-09,1130,303,538,946,9.856,4,0.2,3.4496,6
6257,CA-2015-133977,2015-09-06,491,59,175,765,3.444,1,0.7,-2.5256,2
6258,CA-2017-141425,2017-11-02,1180,51,423,1425,384.592,2,0.2,-81.7258,4
6259,CA-2015-133536,2015-03-28,363,370,390,896,22.92,3,0.0,11.2308,2
6260,CA-2015-150441,2015-08-13,474,617,241,778,11.36,4,0.0,5.5664,4
6261,CA-2015-162607,2015-05-12,401,652,587,758,14.592,3,0.2,4.9248,6
6262,CA-2017-103506,2017-07-23,1087,471,387,960,41.4,4,0.0,19.872,4
6263,CA-2016-132479,2016-09-24,825,518,221,829,442.372,7,0.8,-729.9138,2
6264,CA-2017-160724,2017-05-05,1018,791,180,843,34.5,3,0.0,15.525,5
6265,US-2016-115952,2016-10-06,836,371,449,833,28.85,5,0.0,14.425,0
6266,CA-2014-146731,2014-11-03,251,60,493,1023,3.488,2,0.2,1.1772,5
6267,CA-2014-146731,2014-11-03,251,60,493,1083,143.856,9,0.2,48.5514,5
6268,CA-2015-115392,2015-10-01,512,650,280,1773,311.98,2,0.0,93.594,3
6269,CA-2015-115392,2015-10-01,512,650,280,668,22.45,5,0.0,10.327,3
6270,CA-2017-102379,2017-12-02,1210,66,72,1724,39.992,1,0.2,-7.9984,4
6271,CA-2017-102379,2017-12-02,1210,66,72,135,1159.056,9,0.2,43.4646,4
6272,CA-2017-102379,2017-12-02,1210,66,72,609,179.9,5,0.0,44.975,4
6273,CA-2017-149706,2017-12-11,1219,57,217,1493,116.312,7,0.2,23.2624,1
6274,US-2016-139087,2016-07-17,763,217,587,196,12.42,3,0.0,4.4712,5
6275,US-2016-139087,2016-07-17,763,217,587,1588,428.4,3,0.0,89.964,5
6276,US-2016-139087,2016-07-17,763,217,587,293,24.75,5,0.0,10.89,5
6277,US-2016-139087,2016-07-17,763,217,587,959,87.71,7,0.0,41.2237,5
6278,US-2016-139087,2016-07-17,763,217,587,1307,69.52,2,0.0,17.38,5
6279,US-2016-139087,2016-07-17,763,217,587,1684,20.784,2,0.2,-4.6764,5
6280,US-2016-139087,2016-07-17,763,217,587,638,12.816,3,0.2,4.1652,5
6281,CA-2017-152226,2017-05-12,1024,371,421,953,5.904,2,0.2,1.9926,4
6282,CA-2015-116484,2015-11-20,555,376,434,238,63.824,2,0.2,9.5736,6
6283,CA-2015-116484,2015-11-20,555,376,434,1405,141.552,3,0.2,-26.541,6
6284,CA-2016-100944,2016-09-24,825,258,64,860,304.9,5,0.0,143.303,4
6285,CA-2016-100944,2016-09-24,825,258,64,65,563.24,5,0.2,56.324,4
6286,CA-2016-125080,2016-10-21,849,787,431,353,661.176,2,0.4,-231.4116,5
6287,CA-2016-121020,2016-10-24,852,143,490,1712,239.976,3,0.2,17.9982,7
6288,CA-2014-100090,2014-07-08,150,247,91,358,502.488,3,0.2,-87.9354,4
6289,CA-2014-100090,2014-07-08,150,247,91,700,196.704,6,0.2,68.8464,4
6290,US-2015-139675,2015-03-13,350,563,38,119,915.136,4,0.2,102.9528,5
6291,US-2015-139675,2015-03-13,350,563,38,207,327.76,8,0.0,91.7728,5
6292,CA-2017-143756,2017-12-02,1210,499,568,77,701.96,2,0.0,168.4704,3
6293,CA-2015-151253,2015-04-22,384,64,64,1796,88.776,3,0.2,7.7679,4
6294,CA-2015-151253,2015-04-22,384,64,64,627,64.14,3,0.0,16.6764,4
6295,CA-2014-141152,2014-09-16,206,640,390,757,33.552,1,0.2,12.582,3
6296,CA-2014-141313,2014-12-28,302,37,279,432,1737.18,6,0.0,503.7822,4
6297,CA-2014-141313,2014-12-28,302,37,279,1315,704.25,5,0.0,84.51,4
6298,CA-2014-141313,2014-12-28,302,37,279,1213,141.76,4,0.0,66.6272,4
6299,CA-2014-169852,2014-10-21,240,687,90,693,36.36,3,0.2,12.2715,5
6300,CA-2017-107314,2017-11-30,1208,551,91,260,25.83,3,0.0,9.5571,3
6301,US-2014-161305,2014-06-06,123,665,202,748,24.588,3,0.8,-38.1114,6
6302,US-2014-161305,2014-06-06,123,665,202,848,13.984,2,0.2,4.7196,6
6303,CA-2017-166919,2017-11-23,1201,32,511,1719,195.96,5,0.2,19.596,4
6304,CA-2017-162712,2017-06-18,1056,567,510,1026,74.352,3,0.2,23.235,2
6305,CA-2017-107552,2017-05-05,1018,36,390,1193,6.68,1,0.0,3.2064,0
6306,CA-2016-163328,2016-11-04,861,759,450,1437,17.584,7,0.2,-4.1762,2
6307,CA-2016-163328,2016-11-04,861,759,450,103,104.784,1,0.2,-14.4078,2
6308,CA-2016-163328,2016-11-04,861,759,450,1261,47.952,3,0.2,16.7832,2
6309,CA-2016-163328,2016-11-04,861,759,450,53,650.352,3,0.2,-97.5528,2
6310,CA-2016-163328,2016-11-04,861,759,450,998,629.184,8,0.2,228.0792,2
6311,CA-2016-163328,2016-11-04,861,759,450,1028,15.176,1,0.2,5.3116,2
6312,CA-2014-112837,2014-09-11,201,481,75,284,127.95,3,0.0,21.7515,5
6313,CA-2017-120019,2017-02-16,948,564,130,1357,579.51,3,0.0,81.1314,5
6314,CA-2017-120019,2017-02-16,948,564,130,1709,14.99,1,0.0,7.3451,5
6315,CA-2014-100762,2014-11-24,271,564,299,482,151.92,4,0.0,45.576,5
6316,CA-2014-100762,2014-11-24,271,564,299,998,196.62,2,0.0,96.3438,5
6317,CA-2014-100762,2014-11-24,271,564,299,1131,144.12,3,0.0,69.1776,5
6318,CA-2014-100762,2014-11-24,271,564,299,1250,15.96,2,0.0,7.98,5
6319,CA-2017-161459,2017-11-25,1203,248,57,1829,39.96,5,0.2,3.4965,4
6320,CA-2017-161459,2017-11-25,1203,248,57,1169,34.08,6,0.0,15.336,4
6321,CA-2017-160017,2017-09-28,1148,710,154,1128,10.368,2,0.2,3.6288,4
6322,CA-2014-123316,2014-10-13,232,707,388,747,7.752,3,0.2,2.8101,4
6323,CA-2014-141299,2014-06-03,121,628,302,896,15.28,2,0.0,7.4872,4
6324,CA-2014-104402,2014-06-17,132,199,139,1621,65.97,3,0.0,31.0059,6
6325,CA-2015-110289,2015-10-29,535,554,91,1196,33.4,5,0.0,16.032,4
6326,CA-2015-110289,2015-10-29,535,554,91,859,210.84,4,0.0,103.3116,4
6327,CA-2014-167927,2014-01-20,15,789,312,1317,13.98,1,0.0,4.0542,6
6328,CA-2014-167927,2014-01-20,15,789,312,241,272.94,3,0.0,30.0234,6
6329,CA-2014-167927,2014-01-20,15,789,312,661,19.05,5,0.0,8.9535,6
6330,CA-2014-167927,2014-01-20,15,789,312,422,247.716,4,0.1,93.5816,6
6331,CA-2014-167927,2014-01-20,15,789,312,1385,66.58,2,0.0,15.9792,6
6332,CA-2014-167927,2014-01-20,15,789,312,620,43.92,3,0.0,12.7368,6
6333,CA-2014-167927,2014-01-20,15,789,312,219,14.73,3,0.0,4.8609,6
6334,CA-2014-167927,2014-01-20,15,789,312,821,29.7,5,0.0,13.365,6
6335,CA-2014-133305,2014-07-11,152,512,390,1145,49.12,4,0.0,23.0864,4
6336,CA-2014-133305,2014-07-11,152,512,390,759,18.28,5,0.2,6.398,4
6337,CA-2016-165995,2016-08-30,802,88,64,161,47.04,4,0.0,15.9936,7
6338,CA-2016-165995,2016-08-30,802,88,64,1857,339.96,5,0.2,42.495,7
6339,CA-2017-143112,2017-10-05,1155,765,390,1800,87.8,4,0.0,43.9,4
6340,CA-2017-143112,2017-10-05,1155,765,390,98,221.382,2,0.1,2.4598,4
6341,CA-2017-143112,2017-10-05,1155,765,390,1631,5199.96,4,0.0,1351.9896,4
6342,US-2017-105830,2016-12-31,915,199,432,1374,156.512,4,0.2,-35.2152,2
6343,CA-2015-146255,2015-03-07,345,273,139,1583,119.85,3,0.0,52.734,3
6344,CA-2015-146255,2015-03-07,345,273,139,651,30.44,2,0.0,14.9156,3
6345,CA-2015-146255,2015-03-07,345,273,139,713,69.28,2,0.0,33.2544,3
6346,CA-2015-146255,2015-03-07,345,273,139,1736,587.97,3,0.0,170.5113,3
6347,CA-2017-104822,2017-10-20,1168,624,390,972,24.55,5,0.0,12.0295,0
6348,CA-2015-104486,2015-05-01,392,603,91,651,12.176,1,0.2,4.4138,5
6349,CA-2015-104486,2015-05-01,392,603,91,1320,37.32,3,0.0,10.4496,5
6350,CA-2015-104486,2015-05-01,392,603,91,1442,35.06,2,0.0,10.518,5
6351,CA-2017-161557,2017-09-03,1125,27,511,304,108.4,5,0.6,-105.69,5
6352,CA-2017-161130,2017-11-03,1181,85,160,1775,361.376,2,0.2,27.1032,5
6353,US-2015-161347,2015-09-13,497,322,464,812,2.412,1,0.7,-2.01,6
6354,US-2015-109015,2015-09-06,491,107,390,415,8.39,1,0.0,2.0975,6
6355,US-2015-109015,2015-09-06,491,107,390,1795,337.98,2,0.0,101.394,6
6356,CA-2014-110611,2014-10-06,225,351,464,1311,83.92,5,0.2,-13.637,7
6357,CA-2017-139080,2017-01-23,932,176,587,710,19.68,5,0.2,6.888,5
6358,CA-2017-139080,2017-01-23,932,176,587,1275,25.92,4,0.0,12.4416,5
6359,CA-2017-139080,2017-01-23,932,176,587,1165,6.48,1,0.0,3.1104,5
6360,CA-2017-139080,2017-01-23,932,176,587,1833,86.352,6,0.2,8.6352,5
6361,CA-2015-115693,2015-12-10,574,281,64,588,56.3,2,0.0,15.764,5
6362,US-2014-107993,2014-11-25,272,684,457,572,51.016,7,0.2,8.2901,5
6363,CA-2017-110443,2017-11-21,1199,148,586,706,150.8,5,0.2,56.55,4
6364,CA-2017-110443,2017-11-21,1199,148,586,1639,1039.992,1,0.2,103.9992,4
6365,CA-2017-110443,2017-11-21,1199,148,586,1233,51.84,8,0.0,24.8832,4
6366,CA-2017-144848,2017-04-04,990,236,390,1827,41.22,1,0.0,11.1294,1
6367,CA-2017-144848,2017-04-04,990,236,390,1425,240.37,1,0.0,7.2111,1
6368,CA-2017-144848,2017-04-04,990,236,390,1761,119.02,2,0.0,33.3256,1
6369,US-2017-147998,2017-05-19,1030,664,93,726,133.12,5,0.2,49.92,5
6370,CA-2016-103919,2016-10-03,834,759,518,195,38.08,5,0.6,-29.512,4
6371,CA-2016-113425,2016-11-21,878,383,390,22,113.568,2,0.2,12.7764,0
6372,CA-2017-143035,2017-10-03,1153,133,390,203,83.92,4,0.0,21.8192,2
6373,CA-2017-143035,2017-10-03,1153,133,390,506,6.63,3,0.0,3.1161,2
6374,CA-2017-143035,2017-10-03,1153,133,390,1518,371.97,3,0.0,66.9546,2
6375,CA-2014-107811,2014-04-29,89,448,491,70,561.584,2,0.2,70.198,4
6376,CA-2014-107811,2014-04-29,89,448,491,1319,99.92,5,0.2,-1.249,4
6377,CA-2016-163216,2016-10-07,837,62,464,946,4.928,2,0.2,1.7248,3
6378,US-2016-116442,2016-12-15,901,103,64,221,14.76,2,0.0,4.2804,7
6379,CA-2017-150623,2017-04-10,995,195,137,1587,99.99,1,0.0,41.9958,4
6380,CA-2017-150623,2017-04-10,995,195,137,1400,286.15,5,0.0,71.5375,4
6381,US-2014-163797,2014-04-08,74,588,11,921,49.792,8,0.2,-11.8256,5
6382,CA-2016-127236,2016-03-29,666,740,440,40,299.975,5,0.5,-167.986,4
6383,CA-2016-127236,2016-03-29,666,740,440,1683,158.376,4,0.4,-36.9544,4
6384,US-2017-104661,2017-01-15,926,735,499,700,32.784,4,0.8,-52.4544,3
6385,US-2017-104661,2017-01-15,926,735,499,1567,47.984,2,0.2,14.3952,3
6386,US-2017-104661,2017-01-15,926,735,499,1526,62.592,8,0.2,13.3008,3
6387,US-2017-104661,2017-01-15,926,735,499,680,4.276,1,0.8,-6.6278,3
6388,CA-2014-134103,2014-01-30,21,546,296,1089,10.56,2,0.0,4.752,5
6389,CA-2014-134103,2014-01-30,21,546,296,1326,229.94,2,0.0,6.8982,5
6390,CA-2015-147529,2015-02-07,326,211,569,847,311.15,5,0.0,146.2405,4
6391,CA-2015-147529,2015-02-07,326,211,569,1215,12.96,2,0.0,6.3504,4
6392,CA-2016-129126,2016-12-14,900,598,390,1105,14.62,2,0.0,6.7252,5
6393,CA-2016-129126,2016-12-14,900,598,390,987,5.76,2,0.0,2.8224,5
6394,CA-2016-129126,2016-12-14,900,598,390,909,21.48,6,0.0,10.5252,5
6395,CA-2016-129126,2016-12-14,900,598,390,242,396.92,4,0.0,198.46,5
6396,CA-2016-129126,2016-12-14,900,598,390,1414,17.15,1,0.0,4.6305,5
6397,CA-2016-129126,2016-12-14,900,598,390,648,23.12,2,0.2,7.803,5
6398,CA-2017-131632,2017-10-31,1178,30,511,591,5.248,2,0.2,0.5904,4
6399,CA-2017-151981,2017-08-06,1100,305,353,1816,824.95,5,0.0,247.485,6
6400,CA-2017-151981,2017-08-06,1100,305,353,974,24.64,8,0.0,11.8272,6
6401,CA-2017-151981,2017-08-06,1100,305,353,482,227.88,6,0.0,68.364,6
6402,CA-2017-125472,2017-05-30,1040,74,266,2,241.96,2,0.0,33.8744,1
6403,CA-2017-125472,2017-05-30,1040,74,266,660,3.89,1,0.0,1.8672,1
6404,CA-2017-125472,2017-05-30,1040,74,266,194,8.01,3,0.0,3.0438,1
6405,CA-2015-156328,2015-11-30,565,649,414,1715,177.48,3,0.2,19.9665,5
6406,CA-2017-154074,2017-08-31,1122,119,588,89,569.568,2,0.2,7.1196,2
6407,CA-2017-154074,2017-08-31,1122,119,588,1369,149.73,7,0.0,43.4217,2
6408,CA-2017-161774,2017-05-14,1026,312,522,118,899.43,5,0.3,-12.849,1
6409,CA-2017-161774,2017-05-14,1026,312,522,519,46.2,5,0.2,5.775,1
6410,CA-2017-161774,2017-05-14,1026,312,522,1038,47.952,3,0.2,16.1838,1
6411,CA-2017-161774,2017-05-14,1026,312,522,1829,7.992,1,0.2,0.6993,1
6412,CA-2017-161774,2017-05-14,1026,312,522,1206,76.864,2,0.2,26.9024,1
6413,CA-2017-151211,2017-08-17,1109,30,260,746,102.93,3,0.0,48.3771,6
6414,CA-2017-151211,2017-08-17,1109,30,260,1584,98.16,6,0.0,9.816,6
6415,CA-2017-142671,2017-11-10,1188,235,152,806,11.52,5,0.7,-7.68,4
6416,CA-2017-144750,2017-08-21,1113,222,11,1217,83.88,1,0.2,29.358,0
6417,CA-2016-111976,2016-03-08,647,72,464,1794,108.576,4,0.4,-25.3344,4
6418,CA-2016-111976,2016-03-08,647,72,464,943,5.984,2,0.2,-1.3464,4
6419,CA-2016-140130,2016-10-31,858,334,449,1431,21.96,2,0.0,6.1488,5
6420,CA-2016-140130,2016-10-31,858,334,449,84,368.97,3,0.0,81.1734,5
6421,CA-2016-140130,2016-10-31,858,334,449,616,12.39,3,0.0,3.4692,5
6422,CA-2016-140130,2016-10-31,858,334,449,1330,332.94,3,0.0,9.9882,5
6423,CA-2014-159121,2014-07-26,164,397,549,1516,111.93,7,0.0,34.6983,6
6424,CA-2015-149650,2015-10-24,531,633,72,115,454.272,8,0.2,-73.8192,3
6425,CA-2017-115777,2017-08-19,1111,229,284,1058,19.44,3,0.0,9.3312,5
6426,CA-2016-143714,2016-05-23,715,132,464,1615,8399.976,4,0.4,1119.9968,4
6427,CA-2016-143714,2016-05-23,715,132,464,817,6.294,1,0.7,-4.196,4
6428,CA-2016-143714,2016-05-23,715,132,464,1016,10.368,2,0.2,3.6288,4
6429,CA-2016-143714,2016-05-23,715,132,464,1830,122.382,3,0.4,-24.4764,4
6430,CA-2014-165764,2014-11-03,251,693,412,1349,25.984,2,0.2,-1.624,4
6431,CA-2014-165764,2014-11-03,251,693,412,333,945.036,6,0.4,-299.2614,4
6432,CA-2014-165764,2014-11-03,251,693,412,761,14.301,7,0.7,-10.4874,4
6433,CA-2014-165764,2014-11-03,251,693,412,183,410.352,3,0.2,-51.294,4
6434,CA-2015-121405,2015-03-30,365,282,202,1134,23.52,5,0.2,8.526,5
6435,CA-2015-121405,2015-03-30,365,282,202,1794,180.96,5,0.2,13.572,5
6436,US-2017-116897,2017-05-27,1037,366,193,317,35.0,4,0.0,14.7,2
6437,US-2017-116897,2017-05-27,1037,366,193,1290,477.15,5,0.0,28.629,2
6438,US-2017-116897,2017-05-27,1037,366,193,1840,302.376,3,0.2,22.6782,2
6439,US-2017-113992,2017-12-14,1221,452,538,320,974.988,4,0.3,-97.4988,5
6440,CA-2014-166891,2014-10-04,223,131,390,103,589.41,5,0.1,-6.549,2
6441,CA-2016-101161,2016-10-13,842,119,390,531,34.7,5,0.0,12.492,7
6442,CA-2016-101161,2016-10-13,842,119,390,1385,99.87,3,0.0,23.9688,7
6443,CA-2016-101161,2016-10-13,842,119,390,1098,37.94,2,0.0,18.2112,7
6444,CA-2016-101161,2016-10-13,842,119,390,951,24.9,5,0.0,11.454,7
6445,CA-2016-101161,2016-10-13,842,119,390,261,82.26,3,0.0,33.7266,7
6446,CA-2015-151785,2015-03-05,343,374,202,908,7.104,6,0.2,2.4864,5
6447,US-2017-119816,2017-03-04,961,773,522,311,103.5,5,0.6,-77.625,2
6448,US-2017-119816,2017-03-04,961,773,522,978,2.464,1,0.2,0.8624,2
6449,US-2017-119816,2017-03-04,961,773,522,1323,8.72,1,0.2,0.654,2
6450,CA-2015-156510,2015-09-25,508,260,132,667,10.76,2,0.0,5.1648,4
6451,CA-2015-156510,2015-09-25,508,260,132,1158,45.68,2,0.0,21.0128,4
6452,CA-2015-156510,2015-09-25,508,260,132,633,6.7,1,0.0,2.211,4
6453,US-2015-110261,2015-12-19,583,608,210,1739,158.376,3,0.2,13.8579,4
6454,CA-2015-125710,2015-10-08,517,116,522,492,3.44,2,0.2,0.559,5
6455,CA-2017-161102,2017-07-31,1095,255,91,1392,56.56,2,0.0,15.2712,3
6456,CA-2017-161102,2017-07-31,1095,255,91,249,36.96,7,0.0,11.4576,3
6457,CA-2014-110065,2014-08-05,172,709,390,1771,135.99,1,0.0,36.7173,6
6458,CA-2014-110065,2014-08-05,172,709,390,614,15.96,7,0.0,7.0224,6
6459,US-2017-133361,2017-05-14,1026,37,271,535,3.76,2,0.0,1.0904,3
6460,US-2017-133361,2017-05-14,1026,37,271,567,14.7,5,0.0,6.615,3
6461,US-2017-133361,2017-05-14,1026,37,271,577,37.2,5,0.0,9.3,3
6462,US-2017-133361,2017-05-14,1026,37,271,1557,89.97,3,0.0,18.8937,3
6463,US-2017-133361,2017-05-14,1026,37,271,103,261.96,2,0.0,23.5764,3
6464,US-2017-133361,2017-05-14,1026,37,271,1008,74.0,5,0.0,37.0,3
6465,US-2016-155404,2016-09-22,823,58,260,301,13.28,2,0.0,6.3744,6
6466,CA-2015-114503,2015-11-13,549,2,490,1396,84.96,6,0.2,6.372,4
6467,CA-2017-153080,2017-05-22,1033,259,64,1526,68.46,7,0.0,25.3302,3
6468,CA-2016-163804,2016-12-02,889,194,468,1298,2079.4,5,0.0,582.232,6
6469,CA-2016-163804,2016-12-02,889,194,468,1695,629.95,5,0.0,176.386,6
6470,CA-2016-163804,2016-12-02,889,194,468,312,72.42,6,0.0,23.8986,6
6471,CA-2015-108532,2015-08-29,485,129,296,1739,131.98,2,0.0,35.6346,4
6472,CA-2015-108532,2015-08-29,485,129,296,1584,114.52,7,0.0,11.452,4
6473,CA-2014-151897,2014-06-06,123,786,522,959,100.24,10,0.2,33.831,4
6474,CA-2016-113292,2016-03-18,656,191,484,450,871.8,3,0.2,87.18,2
6475,CA-2014-149524,2014-01-14,10,107,464,31,61.96,4,0.5,-53.2856,1
6476,CA-2017-140872,2017-06-03,1043,575,166,739,4.554,3,0.7,-3.4914,7
6477,CA-2017-140872,2017-06-03,1043,575,166,451,5.2,2,0.2,0.585,7
6478,CA-2017-140872,2017-06-03,1043,575,166,1570,205.992,1,0.2,-2.5749,7
6479,CA-2017-140872,2017-06-03,1043,575,166,1077,15.552,3,0.2,5.4432,7
6480,CA-2017-140872,2017-06-03,1043,575,166,1695,503.96,5,0.2,50.396,7
6481,CA-2017-140872,2017-06-03,1043,575,166,421,24.472,7,0.2,1.8354,7
6482,CA-2017-140872,2017-06-03,1043,575,166,24,241.568,2,0.2,0.0,7
6483,CA-2017-140872,2017-06-03,1043,575,166,1545,110.4,2,0.2,-4.14,7
6484,CA-2017-113908,2017-06-03,1043,440,390,338,384.768,2,0.4,-115.4304,6
6485,CA-2017-113908,2017-06-03,1043,440,390,1653,78.66,6,0.0,36.1836,6
6486,CA-2017-113908,2017-06-03,1043,440,390,1254,45.36,4,0.0,22.2264,6
6487,CA-2015-120621,2015-03-21,357,413,412,440,962.08,4,0.2,156.338,5
6488,CA-2015-120621,2015-03-21,357,413,412,671,12.843,3,0.7,-9.8463,5
6489,CA-2015-120621,2015-03-21,357,413,412,1163,295.456,14,0.2,96.0232,5
6490,US-2017-148866,2017-09-19,1140,392,390,1281,32.4,5,0.0,15.552,5
6491,CA-2014-149594,2014-09-15,205,502,464,146,103.936,4,0.2,16.8896,4
6492,CA-2016-113845,2016-11-20,877,280,163,47,289.568,2,0.2,10.8588,5
6493,CA-2016-113845,2016-11-20,877,280,163,1391,39.72,5,0.2,4.4685,5
6494,CA-2016-113845,2016-11-20,877,280,163,1807,244.768,4,0.2,24.4768,5
6495,CA-2017-111262,2017-10-28,1175,431,522,1521,24.0,2,0.2,-2.7,4
6496,CA-2017-111262,2017-10-28,1175,431,522,1140,15.552,3,0.2,5.4432,4
6497,CA-2017-111262,2017-10-28,1175,431,522,1584,26.176,2,0.2,-3.272,4
6498,CA-2015-103135,2015-07-24,459,716,260,186,20.94,3,0.0,6.0726,4
6499,CA-2015-103135,2015-07-24,459,716,260,640,135.09,9,0.0,62.1414,4
6500,CA-2015-103135,2015-07-24,459,716,260,1558,279.86,14,0.0,64.3678,4
6501,CA-2015-103135,2015-07-24,459,716,260,640,90.06,6,0.0,41.4276,4
6502,CA-2014-129147,2014-11-02,250,455,436,1717,539.964,6,0.4,-107.9928,4
6503,CA-2014-129147,2014-11-02,250,455,436,1731,50.232,7,0.4,-10.0464,4
6504,CA-2014-129147,2014-11-02,250,455,436,680,19.242,3,0.7,-13.4694,4
6505,CA-2017-128265,2017-11-17,1195,787,390,1298,1247.64,3,0.0,349.3392,5
6506,CA-2016-152331,2016-06-26,746,457,202,523,5.304,3,0.2,0.4641,4
6507,US-2016-128909,2016-10-09,839,707,464,1113,19.136,4,0.2,5.98,2
6508,US-2016-128909,2016-10-09,839,707,464,289,332.832,4,0.2,-24.9624,2
6509,CA-2017-102197,2017-12-20,1227,215,390,1145,279.9,5,0.0,137.151,6
6510,CA-2017-102197,2017-12-20,1227,215,390,695,50.352,3,0.2,17.6232,6
6511,CA-2017-102197,2017-12-20,1227,215,390,1254,34.02,3,0.0,16.6698,6
6512,CA-2017-167640,2017-03-06,963,281,91,571,23.88,6,0.0,8.1192,4
6513,CA-2017-167640,2017-03-06,963,281,91,1010,11.52,4,0.0,5.6448,4
6514,CA-2017-167640,2017-03-06,963,281,91,1084,286.93,7,0.0,140.5957,4
6515,CA-2017-167640,2017-03-06,963,281,91,1720,206.384,2,0.2,23.2182,4
6516,US-2017-116652,2017-09-15,1136,631,91,99,218.352,3,0.2,0.0,4
6517,US-2017-116652,2017-09-15,1136,631,91,187,529.9,5,0.0,105.98,4
6518,US-2017-116652,2017-09-15,1136,631,91,534,99.3,10,0.0,41.706,4
6519,US-2017-116652,2017-09-15,1136,631,91,400,108.96,2,0.0,30.5088,4
6520,US-2017-116652,2017-09-15,1136,631,91,828,2.688,1,0.2,0.84,4
6521,CA-2017-138289,2017-01-16,927,49,299,846,5443.96,4,0.0,2504.2216,2
6522,CA-2017-138289,2017-01-16,927,49,299,127,302.67,3,0.0,72.6408,2
